"user_id","name","screen_name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x557827581","Sky 106.5","sky1065","Mount Clare, WV","","https://t.co/36F0TRT8p0",FALSE,222,54,4,5546,7,2012-04-19 14:10:58,FALSE,"https://t.co/36F0TRT8p0","http://www.sky1065.com","en","https://pbs.twimg.com/profile_banners/557827581/1473168310","http://pbs.twimg.com/profile_background_images/541903199/site_background.jpg","http://pbs.twimg.com/profile_images/773149817925169153/8A3oAxYQ_normal.jpg"
"x8550572","Dana Seilhan","danaseilhan","Columbus, Ohio, USA","Cajun transplant to Ohio, fan of Lovelock and (Derrick) Jensen and Lierre Keith, born with ovaries & if you don't know which pronouns that means, f right off.","http://t.co/iN75qocREe",FALSE,250,272,15,76,254,2007-08-31 03:58:42,FALSE,"http://t.co/iN75qocREe","http://www.danaseilhan.com","en","https://pbs.twimg.com/profile_banners/8550572/1412808740","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/723962115489411072/AcUqVmRz_normal.jpg"
"x3248368694","Liferiver Bio-Tech","LiferiverBiotec","San Diego, CA","Liferiver is a leading real time PCR infectious pathogens detection kit provider, offers more than 300 selection for even the rarest infectious pathogens.","http://t.co/lvZt4HVUsq",FALSE,241,178,5,153,25,2015-06-18 03:48:53,FALSE,"http://t.co/lvZt4HVUsq","http://www.liferiverbiotech.com/","en","https://pbs.twimg.com/profile_banners/3248368694/1481052693","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/812023344115556352/awOUKW44_normal.jpg"
"x36051159","Chris Hendel","chrishendel","Vermont, USA","Partner to Cynthia, Bapu to Leila & Eric, & longtime medical research editor @ConsumerReports @ConsumersUnion Tweets are my own.","http://t.co/ene98lexUi",FALSE,1236,1924,86,13731,10599,2009-04-28 12:25:30,FALSE,"http://t.co/ene98lexUi","http://ConsumerReports.org","en","https://pbs.twimg.com/profile_banners/36051159/1504916443","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/801967308587540480/ifitjcZg_normal.jpg"
"x48110818","Liz Szabo","LizSzabo","Washington, D.C.","Senior correspondent at Kaiser Health News. I write enterprise stories about acute care -- ie, cancer, heart disease, etc. -- especially related to aging.","https://t.co/Zmb2fBLrJb",FALSE,63874,35484,2664,42861,1439,2009-06-17 20:51:14,TRUE,"https://t.co/Zmb2fBLrJb","http://khn.org/","en","https://pbs.twimg.com/profile_banners/48110818/1494010138","http://pbs.twimg.com/profile_background_images/52758353/Background_image_with_bird_on_logo_-_1920x1200_background_v2.PNG","http://pbs.twimg.com/profile_images/1234981968/cassatt_baby_normal.jpg"
"x936747214453575682","Paul Walwanis","PaulWalwanis5","","",,FALSE,17,203,0,8103,7595,2017-12-02 00:01:54,FALSE,,,"en",,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x36406830","CIDRAP","CIDRAP","Minneapolis, MN","the Center for Infectious Disease Research and Policy at the University of Minnesota","http://t.co/TMHsltUNna",FALSE,7831,146,427,14957,16,2009-04-29 16:56:19,FALSE,"http://t.co/TMHsltUNna","http://www.cidrap.umn.edu","en","https://pbs.twimg.com/profile_banners/36406830/1375910709","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000050252463/650fc75242147dcde3a2d615d2510a76_normal.png"
"x2381059021","LEAP, LLC","LEAPLLCDC","Washington, D.C.","LEAP, LLC is an award-winning medical staffing company that serves military service members and civilian patients in medical facilities globally.","https://t.co/U5EBaouU0K",FALSE,32871,3113,44,1875,214,2014-03-09 21:29:15,FALSE,"https://t.co/U5EBaouU0K","https://www.leap4staffing.com","en","https://pbs.twimg.com/profile_banners/2381059021/1518798455","http://pbs.twimg.com/profile_background_images/443488588202639361/UWFxdUeK.png","http://pbs.twimg.com/profile_images/964536743075577858/RvG9ggox_normal.jpg"
"x135526503","PCC","ThePediatricEHR","Winooski, Vermont","PCC develops and supports pediatric-specific software, provides pediatric practice management consulting, and advocates for independent pediatric practices.","http://t.co/esUDX1wZTR",FALSE,266,242,38,2661,69,2010-04-21 15:05:46,FALSE,"http://t.co/esUDX1wZTR","http://www.pcc.com","en","https://pbs.twimg.com/profile_banners/135526503/1508514946","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/921405798114385920/QwkwwE6T_normal.jpg"
"x8861182","Newsday","Newsday","Long Island, NY","Breaking news and daily discussion on the latest happenings on Long Island. Send news tips or questions and join the conversation.","https://t.co/zCvjoXtkSU",FALSE,280695,691,1760,88670,2155,2007-09-13 19:57:26,TRUE,"https://t.co/zCvjoXtkSU","http://www.newsday.com","en","https://pbs.twimg.com/profile_banners/8861182/1402420544","http://pbs.twimg.com/profile_background_images/663093224/87iwcygnebrmgwp5xql1.jpeg","http://pbs.twimg.com/profile_images/877557734966734850/csHhCNMB_normal.jpg"
"x736668061","Rome Sentinel News","RomeSentinel","Rome, NY","Reliable community news from Rome, NY","http://t.co/mAOfeIaRoW",FALSE,1312,59,45,13614,1,2012-08-04 12:40:38,FALSE,"http://t.co/mAOfeIaRoW","http://RomeSentinel.com","en","https://pbs.twimg.com/profile_banners/736668061/1403106564","http://pbs.twimg.com/profile_background_images/481053098085871618/SY1Zbs-M.jpeg","http://pbs.twimg.com/profile_images/2794493151/79e4aadf135dcdf78846c580070286e3_normal.png"
"x888855990","Nigga Lu","ElBaulDeLurod","BRONX NEW YORK","Do not seek revenge or bear a grudge against anyone among your people, but love your neighbor as yourself.","https://t.co/2kZtNhdGGf",FALSE,695,1598,51,48604,25349,2012-10-18 13:42:33,FALSE,"https://t.co/2kZtNhdGGf","http://lurods.blogspot.com/","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/855634129437831168/e8ZNVTdC_normal.jpg"
"x32518381","Renown Health","renownhealth","Reno, Nevada","Renown Health is the largest not-for-profit health network in northern #Nevada. Follow us for community news and tips to improve your #health and well-being.","http://t.co/8F4CNsJXvN",FALSE,4370,1958,210,10973,3118,2009-04-17 18:47:01,FALSE,"http://t.co/8F4CNsJXvN","http://www.renown.org","en","https://pbs.twimg.com/profile_banners/32518381/1517610968","http://pbs.twimg.com/profile_background_images/445997545928392704/CWeF4gNg.jpeg","http://pbs.twimg.com/profile_images/705190260192342016/mKcWulvr_normal.jpg"
"x137745854","CapeCod.com","CapeCodcom","Cape Cod, Massachusetts","Connecting you to the Cape!","https://t.co/Q8QNZuA8Cz",FALSE,5052,483,72,12982,27,2010-04-27 16:43:36,FALSE,"https://t.co/Q8QNZuA8Cz","http://www.CapeCod.com","en","https://pbs.twimg.com/profile_banners/137745854/1481208048","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/580346908679487488/aTmhHRW4_normal.jpg"
"x990747152","Erika Kurre","ErikaKurre","Nashville, TN","Catch me @ 5:30pm Monday - Friday! Wife, Mom, beach lover 🌊 @FOXNashville Journalist,  😎Blogger. Opinions are my own.","https://t.co/1qu6LCi6fb",FALSE,2142,1066,46,4582,3596,2012-12-05 11:33:38,FALSE,"https://t.co/1qu6LCi6fb","https://ekbehindtheheadlines.wordpress.com/","en","https://pbs.twimg.com/profile_banners/990747152/1501189188","http://pbs.twimg.com/profile_background_images/534812332296126465/RWyf5RXM.jpeg","http://pbs.twimg.com/profile_images/890678119434268672/7rv9M9IM_normal.jpg"
"x1861472630","Kingsbrook Medical","KingsbrookBKLYN","Brooklyn, NY","Nationally recognized, full service teaching hospital in the heart of Brooklyn.","http://t.co/Vm4sIlsykb",FALSE,667,1492,38,5212,92,2013-09-13 19:12:25,FALSE,"http://t.co/Vm4sIlsykb","http://www.kingsbrook.org","en","https://pbs.twimg.com/profile_banners/1861472630/1448457070","http://pbs.twimg.com/profile_background_images/378800000094787042/94f25c75a44a8ed04ee4360fd677da3c.jpeg","http://pbs.twimg.com/profile_images/378800000795578094/50d94cce40a34aa9b6eced149ce20a24_normal.jpeg"
"x67008915","ID News","InfectDisNews","Thorofare, NJ","Official feed for Infectious Disease News. Follow us for the latest clinical trial results and ID news. Find us also on FB: https://t.co/TYznTtEzvC","https://t.co/wfbPD6NyEn",FALSE,4609,1098,154,9646,660,2009-08-19 14:09:24,FALSE,"https://t.co/wfbPD6NyEn","http://www.healio.com/ID","en","https://pbs.twimg.com/profile_banners/67008915/1427900054","http://pbs.twimg.com/profile_background_images/378800000057130458/dfeb1c09381498181273a8006efaa258.jpeg","http://pbs.twimg.com/profile_images/463710721830711297/OBf7BJDp_normal.jpeg"
"x436998327","P&T","PTJournal780","Yardley, PA","P&T is the place to be","https://t.co/FowdQMPDd4",FALSE,60,53,3,1796,1,2011-12-14 20:57:05,FALSE,"https://t.co/FowdQMPDd4","https://www.facebook.com/pages/PT/160539087380318","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/831277335043330049/Ho0QXClw_normal.jpg"
"x3974747237","WSJ Science","WSJscience","New York, NY","Analyzing how science is shaping society, the economy and business for @WSJ","https://t.co/BMM9n7thmT",FALSE,19020,112,185,6475,136,2015-10-16 21:15:44,TRUE,"https://t.co/BMM9n7thmT","http://wsj.com/news/science","en","https://pbs.twimg.com/profile_banners/3974747237/1456261929","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/702238849007747076/Qq1SmTyE_normal.png"
"x912466269311561728","A. Wise","awisephd","Atlanta, GA","Emory Post-Doc | black women and health | fiction writer | @Stanford @UCLA @Umich",,FALSE,130,245,1,693,2150,2017-09-25 23:58:06,FALSE,,,"en","https://pbs.twimg.com/profile_banners/912466269311561728/1511550245","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/948991634485608448/2SCZt3hU_normal.jpg"
"x414860556","HHSRegion7","HHSRegion7","Kansas City, Missouri","Region VII serves Iowa, Kansas, Missouri, and Nebraska.","http://t.co/orf4z97QTY",FALSE,1488,633,95,9083,1103,2011-11-17 15:43:42,FALSE,"http://t.co/orf4z97QTY","http://www.hhs.gov","en","https://pbs.twimg.com/profile_banners/414860556/1405096867","http://pbs.twimg.com/profile_background_images/830855835/3e68998fd84364b037dbb238384dfaf7.jpeg","http://pbs.twimg.com/profile_images/487636636415434753/cTFTMFSe_normal.jpeg"
"x2413733521","Be_You","4janders","United States","be yourself and be kind to others ☺✌💓",,FALSE,1772,2822,79,27582,41485,2014-03-27 06:09:28,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2413733521/1505161451","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/897189208330194944/MP-kcbIN_normal.jpg"
"x116360467","Katharine Gammon","kategammon","Santa Monica, CA","Science writer for mags and web, covering environment/health/innovation/wildlife/babies. Returned Peace Corps volunteer. Rider of animals. Beach lover.","http://t.co/9YULdjlWCa",FALSE,2186,1777,115,2021,577,2010-02-22 05:16:32,FALSE,"http://t.co/9YULdjlWCa","http://www.katharinegammon.com","en","https://pbs.twimg.com/profile_banners/116360467/1414471289","http://abs.twimg.com/images/themes/theme12/bg.gif","http://pbs.twimg.com/profile_images/526956010573819904/PO8Wo_f6_normal.jpeg"
"x16133076","Peter Wilson","PetesWire","Boston, MA","Manager of Coverage & Content, @boston25. This wire has breaking news, weather & sports including occasional tweets about the fastest game on 2 feet. #Boston25","https://t.co/wGXJRz84Ia",FALSE,10534,3636,380,25289,3684,2008-09-04 18:38:31,FALSE,"https://t.co/wGXJRz84Ia","http://www.boston25news.com","en","https://pbs.twimg.com/profile_banners/16133076/1493650949","http://pbs.twimg.com/profile_background_images/12057777/twitterbg_wbzpeops.jpg","http://pbs.twimg.com/profile_images/953975599860715520/jkn5QaqL_normal.jpg"
"x28838219","Helen Branswell","HelenBranswell","Boston, MA","Infectious diseases & global health reporter for STAT. @statnews, https://t.co/r0p8qNvYkJ. I block rude. #Zika, #Ebola, #polio, #flu #AMR. Neiman '11. 🇨🇦","https://t.co/r0p8qNemW9",FALSE,21970,1430,1105,27360,6547,2009-04-04 18:00:23,TRUE,"https://t.co/r0p8qNemW9","http://www.statnews.com","en","https://pbs.twimg.com/profile_banners/28838219/1360759841","http://pbs.twimg.com/profile_background_images/350207009/polio_big.gif","http://pbs.twimg.com/profile_images/478637253481086977/aE2OOz5k_normal.jpeg"
"x47141850","Gerard Gallagher","gerardgallagher","MEDIA, Pa.","Senior staff writer @InfectDisNews covering flu, HIV, Zika, etc. Past: @SportsNetworkUS (RIP) and @CBSSports. Covered 5 Olympics. Me: https://t.co/45223yiiEZ ⚡️","https://t.co/OxC2MnTnkS",FALSE,350,496,8,6311,1019,2009-06-14 18:18:09,FALSE,"https://t.co/OxC2MnTnkS","http://gerardgallagher.com","en","https://pbs.twimg.com/profile_banners/47141850/1469468466","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/879782673274871808/PN1Du35s_normal.jpg"
"x593813785","Donna Young","DonnaYoungDC","Washington","All things Washington for pharma/biotech, health care & science news - 'The pharma diviner' - Senior Reporter, S&P Global News","https://t.co/Dh0BddmFod",FALSE,6720,1863,468,66839,7819,2012-05-29 15:45:45,FALSE,"https://t.co/Dh0BddmFod","http://marketintelligence.spglobal.com/our-thinking/news.html","en","https://pbs.twimg.com/profile_banners/593813785/1402071031","http://pbs.twimg.com/profile_background_images/828264930/6cd70d5efa13824b51e8f8dbd73a36c3.jpeg","http://pbs.twimg.com/profile_images/474939099648778240/Ug76s07w_normal.jpeg"
"x44675315","FamiliesFightingFlu","famfightflu","Arlington, VA","Families Fighting Flu is a nonprofit, 501(c)(3) volunteer-based advocacy organization dedicated to protecting all children against influenza and saving lives.","http://t.co/eMJ3653FSb",FALSE,1858,1335,50,2255,515,2009-06-04 17:59:58,TRUE,"http://t.co/eMJ3653FSb","http://www.familiesfightingflu.org","en","https://pbs.twimg.com/profile_banners/44675315/1417622133","http://pbs.twimg.com/profile_background_images/729950147/f477b7be23ba06d608f3ff35bdecf866.jpeg","http://pbs.twimg.com/profile_images/368742456/New_FFF_Logo_Jpeg__2008.10.31_normal.JPG"
"x426730934","Penn Medicine mag","PennMedMag","Philadelphia, PA","Alumni magazine of the Perelman School of Medicine at @Penn, produced by the @PennMedicine Department of Communications.","https://t.co/db8nHuRnLg",FALSE,221,204,4,389,109,2011-12-02 16:30:51,FALSE,"https://t.co/db8nHuRnLg","http://PennMedicine.org/magazine","en","https://pbs.twimg.com/profile_banners/426730934/1518100374","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/961607638244036608/FSiDMl_q_normal.jpg"
"x823240924436320258","Morningside Apts","MSOGApts","Madison, WI","Morningside on the Green offers you apartment  home living nestled along a nature conservancy in a truly beautiful  setting on Madison, WI's east side.","https://t.co/c3D8fSABsl",FALSE,7,5,0,37,4,2017-01-22 18:48:26,FALSE,"https://t.co/c3D8fSABsl","http://munzapartments.com/morningside-on-the-green","en","https://pbs.twimg.com/profile_banners/823240924436320258/1485111318",,"http://pbs.twimg.com/profile_images/868198297844035584/fjMC7q2h_normal.jpg"
"x247351807","NFID","NFIDvaccines","Bethesda, MD","Non-profit educating public & #healthcare professionals on causes, treatment, & prevention of infectious diseases across the lifespan #FightFlu #GetVaccinated","http://t.co/uI84I9o67B",FALSE,5319,4184,155,14295,1460,2011-02-04 16:31:52,FALSE,"http://t.co/uI84I9o67B","http://www.nfid.org/info","en","https://pbs.twimg.com/profile_banners/247351807/1386167943","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000867106495/72WYzeR4_normal.jpeg"
"x143200501","Camden Silo Creek","CamdenSiloCreek","Ashburn, Virginia","Camden Silo Creek is a beautiful community located in Loudoun County, VA, providing brand-new upgraded apartment homes! 703.729.7744","https://t.co/jua4MqEeX2",FALSE,850,2185,22,3871,267,2010-05-12 21:33:20,FALSE,"https://t.co/jua4MqEeX2","https://www.camdenliving.com/ashburn-va-apartments/camden-silo-creek","en","https://pbs.twimg.com/profile_banners/143200501/1519514046","http://pbs.twimg.com/profile_background_images/100896251/image.jpg","http://pbs.twimg.com/profile_images/929493557534015488/VMRqBbgd_normal.jpg"
"x16100741","MS Dept of Health","msdh","Mississippi","News and updates from the Mississippi State Department of Health","http://t.co/ipfUz04hO2",FALSE,6732,28,203,1713,34,2008-09-02 18:29:43,FALSE,"http://t.co/ipfUz04hO2","http://www.HealthyMS.com","en",,"http://pbs.twimg.com/profile_background_images/3145880/TwitteHeader.gif","http://pbs.twimg.com/profile_images/964597619212382212/WMWKZu6I_normal.jpg"
"x14817987","Danielle","Mynewyorkad","Nashville, TN","Nashville native and current. Videographer. I love coffee and cats. My tweets do not necessarily reflect the opinion of my employer.",,FALSE,920,1040,42,48232,4621,2008-05-18 05:08:41,FALSE,,,"en","https://pbs.twimg.com/profile_banners/14817987/1455498081","http://pbs.twimg.com/profile_background_images/69489682/nvthebestthing_twitter.br.jpg","http://pbs.twimg.com/profile_images/750167315082280960/Cp-OHiuC_normal.jpg"
"x4668742334","Burger Law","burger_law","St Louis, MO","#Attorney Gary Burger provides #legal assistance for #PersonalInjury cases throughout the #StLouis area. For a free consultation, contact Burger #Law today.","https://t.co/9iBwDhmf7c",FALSE,66,451,10,337,22,2015-12-28 18:06:55,FALSE,"https://t.co/9iBwDhmf7c","http://BurgerLaw.com","en","https://pbs.twimg.com/profile_banners/4668742334/1491417770","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/849689919555461120/b661KiEK_normal.jpg"
"x35155742","Stephanie","Sharpest_tongue","Portland, OR","Adventure & Naps",,FALSE,110,517,8,2149,4655,2009-04-25 05:24:43,FALSE,,,"en","https://pbs.twimg.com/profile_banners/35155742/1477874371","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/787530467352285184/hVl3tNFv_normal.jpg"
"x3403569657","ash🌿","gottablasht","kansas","theatre kid | photographer | yogi | wichita ➡️ los angeles","https://t.co/Tx8TRgF5iX",FALSE,646,460,2,6693,9216,2015-08-05 02:30:30,FALSE,"https://t.co/Tx8TRgF5iX","http://Instagram.com/gotta.blasht","en","https://pbs.twimg.com/profile_banners/3403569657/1517172725","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/967268663043772416/jPkzUQ0o_normal.jpg"
"x931826329384898562","The Stars Post","thestarspost","New York, USA","","https://t.co/0ztVWI7UIP",FALSE,34,0,0,45184,0,2017-11-18 10:08:04,FALSE,"https://t.co/0ztVWI7UIP","http://www.starspost.com","en","https://pbs.twimg.com/profile_banners/931826329384898562/1511000286",,"http://pbs.twimg.com/profile_images/931828339890970625/N7w4JEu5_normal.jpg"
"x840816423676985344","Mary ANn Garcia","MaryANn07289039","United States","God first, devout Catholic, 4 children, 6 grandchildren, HS grad, some college, Retired Century Link, VP 6 yrs CWA, come from military family, love America",,FALSE,4439,4447,6,17142,41055,2017-03-12 06:47:11,FALSE,,,"en","https://pbs.twimg.com/profile_banners/840816423676985344/1510729946",,"http://pbs.twimg.com/profile_images/887442025112522752/6Xt9aVnx_normal.jpg"
"x192709407","Michelle Dione 🐈","MackShelle","Oakland, CA","Social/economic political. photo/video/producer, artist & writer, dba @classic8media , content producer for @dopeeramagazine Total cat 😺#blackpanther #indigo","https://t.co/xt4ZkeRTUv",FALSE,6828,386,187,35418,4521,2010-09-19 23:03:53,FALSE,"https://t.co/xt4ZkeRTUv","https://www.dopeeramagazine.com","en","https://pbs.twimg.com/profile_banners/192709407/1518753598","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/969375874578399232/oTtzBibZ_normal.jpg"
"x817698864","Joe Delaney","lifeguardwealth","San Rafael, California","Father, husband, swimmer, cyclist, Stanford Cardinal and UCLA Bruin, Financial Lifeguard dedicated to helping others realize their goals and dreams.","https://t.co/UXtGBheVwk",FALSE,154,128,5,1705,122,2012-09-11 16:06:23,FALSE,"https://t.co/UXtGBheVwk","http://www.lifeguardwealth.com","en","https://pbs.twimg.com/profile_banners/817698864/1453143402","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/797206914484424704/uECRbX7G_normal.jpg"
"x262329649","alenpardee@yahoo.com","alenjpardee","Fulton, NY","Professional Bumm,just waiting to Die https://t.co/piW2pAlf2x Marine Corp Veteran 2nd Bat 8th marines ,50 cal machine gunner FTS,Marine Security guard Bermuda",,FALSE,803,1782,1,5064,2594,2011-03-07 21:02:21,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/961509300186345472/cjNrgA4j_normal.jpg"
"x4911358330","ROCHESTER RADIO NEWS NETWORK","WRRNLIVE365","New York, USA","WERE BACK !!!!!!!!!  DOING NEWS VIDEO  SOON ILL BE ON TWITTER AND  PERISCOPE LIVE  NO COMMERCIALS NO B/S","https://t.co/IKCjb8Owuv",FALSE,25,148,1,7661,47,2016-02-15 01:22:12,FALSE,"https://t.co/IKCjb8Owuv","http://rmsm.000webhostapp.com/","en","https://pbs.twimg.com/profile_banners/4911358330/1511261897",,"http://pbs.twimg.com/profile_images/932925990174588930/pQNGWoYO_normal.jpg"
"x244314227","Deborah Smikle-Davis","debsmikdav1","New York City","#healthy #Ecofriendly #Vegan #Natural #Sustainable #DIY #Blogger - Editor and Publisher, Urban Naturale: https://t.co/8HTzh72QwH.Natural. By Design","https://t.co/hYk4Xk0QeU",FALSE,8068,8808,451,38692,4939,2011-01-29 01:26:52,FALSE,"https://t.co/hYk4Xk0QeU","http://UrbanNaturale.com","en","https://pbs.twimg.com/profile_banners/244314227/1411145595","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/378800000367635723/6f44a3120b116762ac14ff8d22653ab8_normal.jpeg"
"x4911358330","ROCHESTER RADIO NEWS NETWORK","WRRNLIVE365","New York, USA","WERE BACK !!!!!!!!!  DOING NEWS VIDEO  SOON ILL BE ON TWITTER AND  PERISCOPE LIVE  NO COMMERCIALS NO B/S","https://t.co/IKCjb8Owuv",FALSE,25,148,1,7661,47,2016-02-15 01:22:12,FALSE,"https://t.co/IKCjb8Owuv","http://rmsm.000webhostapp.com/","en","https://pbs.twimg.com/profile_banners/4911358330/1511261897",,"http://pbs.twimg.com/profile_images/932925990174588930/pQNGWoYO_normal.jpg"
"x786896017","Misty Ocean","ocean_misty","South Riding, VA","Wife| Mom| Sister|Daughter| #TeamMisty~ #BreastCancer Fighter🎀🥊|Lifelong learner| Educator| Organizer| inspired by #wellness| Foodie| Pet Lover| Volunteer ❤️",,FALSE,292,873,41,2158,1870,2012-08-28 12:24:21,FALSE,,,"en","https://pbs.twimg.com/profile_banners/786896017/1513524900","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/948630648096460801/yi-Tha-W_normal.jpg"
"x15226580","SafBaby","safbaby","Los Angeles, CA","Create a non-toxic lifestyle with solutions from SafBaby’s internationally renowned holistic health experts to help your child thrive in body, mind and spirit.","http://t.co/VOZXtiT0No",FALSE,1548,2028,75,1823,3,2008-06-25 02:32:21,FALSE,"http://t.co/VOZXtiT0No","http://www.safbaby.com","en","https://pbs.twimg.com/profile_banners/15226580/1427572181","http://pbs.twimg.com/profile_background_images/44553798/safbabytwitter.png","http://pbs.twimg.com/profile_images/581911015866040322/gExs_Y5D_normal.jpg"
"x134331669","liv","liv_xc","Paducah, KY","🏃🏼‍♀️Dream big Make big things happen. 4 time NAIA college xc and Track&field Marathon National qualifier . ... Follow your dreams !!believe in yourself","https://t.co/BsPy5TeLh4",FALSE,594,1914,6,10041,2771,2010-04-18 03:43:17,FALSE,"https://t.co/BsPy5TeLh4","http://www.riverstatesconference.com/SIDHelp/m/a%7C2340.php","en","https://pbs.twimg.com/profile_banners/134331669/1439162367","http://pbs.twimg.com/profile_background_images/554106097/100_2732.JPG","http://pbs.twimg.com/profile_images/956764800981204992/xbJ5RTca_normal.jpg"
"x61083301","The Fairy Paintbox","fairypaintbox","Delaware","Painted Wooden Wall Letters, Kids Decor & Gifts https://t.co/UQUazpwo7s Face Painting Party Services https://t.co/Nh4MziEUJp","https://t.co/GvHw5RYRbS",FALSE,163,377,8,2760,29,2009-07-29 01:58:05,FALSE,"https://t.co/GvHw5RYRbS","http://www.thefairypaintbox.com","en","https://pbs.twimg.com/profile_banners/61083301/1490667618","http://pbs.twimg.com/profile_background_images/863500033/5d8a10cfe4474132e1c06ebf283dce21.png","http://pbs.twimg.com/profile_images/846547615298830336/8anc6E99_normal.jpg"
"x28201964","George Carl","georgecarl1955","Florida","Retweets aren't always a sign of agreement.",,FALSE,722,959,21,58411,2687,2009-04-01 21:33:52,FALSE,,,"en","https://pbs.twimg.com/profile_banners/28201964/1494206646","http://abs.twimg.com/images/themes/theme19/bg.gif","http://pbs.twimg.com/profile_images/737267593896177664/6fJ4NaTU_normal.jpg"
"x2662651","Dave Rimington","drimington","Port Washington, NY","Opinions are my own - President Boomer Esiason Foundation- Non Profit, Cystic Fibrosis, Travel, Huskers, Football, Technology, Photography, Omaha, NFL","https://t.co/C8JYxTZ4pb",FALSE,25292,8211,290,10392,3881,2007-03-28 13:51:10,FALSE,"https://t.co/C8JYxTZ4pb","http://www.esiason.org/about-us/the-team/david-rimington","en","https://pbs.twimg.com/profile_banners/2662651/1399683264","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2849269295/c8a0353b90afd1e4793b5228cd0044b7_normal.jpeg"
"x481465758","Flu Near You","FluNearYou","Boston, Massachusetts","Crowd-sourced flu surveillance in the US and Canada. Sign up and tell us: Do you have it in you?","https://t.co/b9AbWPfDOV",FALSE,2501,2440,72,1393,995,2012-02-02 19:56:39,FALSE,"https://t.co/b9AbWPfDOV","https://flunearyou.org/","en","https://pbs.twimg.com/profile_banners/481465758/1357764971","http://pbs.twimg.com/profile_background_images/759730500/91267dc23d30d383619b477f0355f69e.jpeg","http://pbs.twimg.com/profile_images/1799738813/TwitterLogo_normal.jpg"
"x182014524","calfanatic","calfanatic","Michigan, USA","I Love LA.C.M.U.;International Man of Mystery; Mobile Blimp Repair;Foot Model; #fantasyfest, #resist",,FALSE,717,1099,6,11386,63891,2010-08-23 16:34:36,FALSE,,,"en","https://pbs.twimg.com/profile_banners/182014524/1408385282","http://pbs.twimg.com/profile_background_images/139144441/bg.jpg","http://pbs.twimg.com/profile_images/959165954201673730/e7iICuRW_normal.jpg"
"x2353701600","Dr. Nancy Messonnier","DrNancyM_CDC","Atlanta, GA","Director of National Center for Immunization and Respiratory Diseases. Vaccine Expert. Disease Detective & Mom. Comment policy: https://t.co/m33Sk0nlwe","https://t.co/6mFlgxXogI",FALSE,3453,857,90,2288,128,2014-02-20 19:43:42,TRUE,"https://t.co/6mFlgxXogI","https://www.cdc.gov/about/leadership/new-leaders/ncird.html","en","https://pbs.twimg.com/profile_banners/2353701600/1471359770","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/927905454117871616/tfT1yF9D_normal.jpg"
"x263717340","Renown Children's","RenownKids","Reno, Nevada","We are Renown Children’s Hospital. Our team of experts offer you the latest health tips and trends related to pregnancy, childbirth and your growing children!","https://t.co/Sy1EPI95Rv",FALSE,1548,801,69,6326,1077,2011-03-10 16:10:28,FALSE,"https://t.co/Sy1EPI95Rv","http://bestmedicinenews.org/kids-health","en","https://pbs.twimg.com/profile_banners/263717340/1517612649","http://pbs.twimg.com/profile_background_images/440563077142945792/OuoqtQz2.jpeg","http://pbs.twimg.com/profile_images/705194023498035200/dyoY6CPn_normal.jpg"
